subj_idx,isblow,pump_idx,choice,reward,reaction_time,trial,HE,PCPP
783411.0,0.0,6.0,1.0,6.0,610.0,3.0,3.0,2.0
783411.0,0.0,7.0,0.0,7.0,498.0,3.0,3.0,0.0
783411.0,0.0,1.0,1.0,1.0,1040.0,4.0,3.0,0.0
783411.0,0.0,2.0,1.0,2.0,536.0,4.0,3.0,0.0
783411.0,0.0,3.0,1.0,3.0,543.0,4.0,3.0,0.0
783411.0,0.0,4.0,1.0,4.0,523.0,4.0,3.0,0.0
783411.0,0.0,5.0,1.0,5.0,457.0,4.0,3.0,1.0
783411.0,1.0,6.0,1.0,0.0,377.0,4.0,3.0,0.0
783411.0,0.0,1.0,1.0,1.0,950.0,5.0,5.0,0.0
783411.0,0.0,2.0,1.0,2.0,916.0,5.0,5.0,0.0
783411.0,0.0,3.0,1.0,3.0,584.0,5.0,5.0,0.0
783411.0,0.0,4.0,1.0,4.0,492.0,5.0,5.0,0.0
783411.0,0.0,5.0,1.0,5.0,484.0,5.0,5.0,2.0
783411.0,0.0,6.0,0.0,6.0,483.0,5.0,5.0,0.0
783411.0,0.0,1.0,1.0,1.0,514.0,6.0,3.0,0.0
783411.0,0.0,2.0,1.0,2.0,581.0,6.0,3.0,0.0
783411.0,0.0,3.0,1.0,3.0,415.0,6.0,3.0,0.0
783411.0,0.0,4.0,1.0,4.0,409.0,6.0,3.0,2.0
783411.0,0.0,5.0,0.0,5.0,433.0,6.0,3.0,0.0
783411.0,0.0,1.0,1.0,1.0,700.0,7.0,3.0,0.0
783411.0,0.0,2.0,1.0,2.0,455.0,7.0,3.0,0.0
783411.0,0.0,3.0,1.0,3.0,408.0,7.0,3.0,0.0
783411.0,0.0,4.0,1.0,4.0,659.0,7.0,3.0,1.0
783411.0,1.0,5.0,1.0,0.0,402.0,7.0,3.0,0.0
783411.0,0.0,1.0,1.0,1.0,638.0,8.0,5.0,0.0
783411.0,0.0,2.0,1.0,2.0,499.0,8.0,5.0,0.0
783411.0,0.0,3.0,1.0,3.0,679.0,8.0,5.0,0.0
783411.0,0.0,4.0,1.0,4.0,730.0,8.0,5.0,2.0
783411.0,0.0,5.0,0.0,5.0,525.0,8.0,5.0,0.0
783411.0,0.0,1.0,1.0,1.0,477.0,9.0,3.0,0.0
783411.0,0.0,2.0,1.0,2.0,580.0,9.0,3.0,0.0
783411.0,0.0,3.0,1.0,3.0,565.0,9.0,3.0,0.0
783411.0,0.0,4.0,1.0,4.0,735.0,9.0,3.0,1.0
783411.0,1.0,5.0,1.0,0.0,424.0,9.0,3.0,0.0
783411.0,0.0,1.0,1.0,1.0,555.0,10.0,5.0,0.0
783411.0,0.0,2.0,1.0,2.0,453.0,10.0,5.0,0.0
783411.0,0.0,3.0,1.0,3.0,410.0,10.0,5.0,2.0
