subj_idx,isblow,pump_idx,choice,reward,reaction_time,trial,HE,PCPP
3001017111.0,1.0,13.0,1.0,0.0,0.0,13.0,3.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,272.74320800006501,14.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,263.04982399995004,14.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,307.20338399999002,14.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,286.87357399996898,14.0,5.0,0.0
3001017111.0,0.0,5.0,1.0,5.0,231.33132800000999,14.0,5.0,0.0
3001017111.0,0.0,6.0,1.0,6.0,230.38237799994502,14.0,5.0,1.0
3001017111.0,1.0,7.0,1.0,0.0,257.56395500002304,14.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,297.74053500000304,15.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,304.65464099995603,15.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,285.38798299996398,15.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,292.09662000005198,15.0,5.0,0.0
3001017111.0,0.0,5.0,1.0,5.0,247.04066200001805,15.0,5.0,0.0
3001017111.0,0.0,6.0,1.0,6.0,297.01449900005599,15.0,5.0,0.0
3001017111.0,0.0,7.0,1.0,7.0,286.145075000036,15.0,5.0,0.0
3001017111.0,0.0,8.0,1.0,8.0,248.74197700000897,15.0,5.0,2.0
3001017111.0,0.0,9.0,0.0,9.0,247.93367199993102,15.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,308.44747399999113,20.0,3.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,301.70203000000106,20.0,3.0,1.0
3001017111.0,1.0,3.0,1.0,0.0,0.0,20.0,3.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,300.15123199996202,21.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,323.07045799996104,21.0,5.0,2.0
3001017111.0,0.0,3.0,0.0,3.0,361.88083600006797,21.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,382.04431199994798,23.0,3.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,233.94609700005699,23.0,3.0,1.0
3001017111.0,1.0,3.0,1.0,0.0,0.0,23.0,3.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,351.1653939999631,24.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,350.67041700006007,24.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,516.07943600004091,24.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,336.26673000003399,24.0,5.0,2.0
3001017111.0,0.0,5.0,0.0,5.0,278.89513900004198,24.0,5.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,454.08086599991304,25.0,3.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,270.60786399988501,25.0,3.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,327.08189100003398,25.0,3.0,1.0
3001017111.0,1.0,4.0,1.0,0.0,0.0,25.0,3.0,0.0
3001017111.0,0.0,1.0,1.0,1.0,1319.7586769999798,26.0,5.0,0.0
3001017111.0,0.0,2.0,1.0,2.0,294.75600799992196,26.0,5.0,0.0
3001017111.0,0.0,3.0,1.0,3.0,315.90738399995604,26.0,5.0,0.0
3001017111.0,0.0,4.0,1.0,4.0,270.969068000113,26.0,5.0,0.0
3001017111.0,0.0,5.0,1.0,5.0,246.79000299988698,26.0,5.0,0.0
3001017111.0,0.0,6.0,1.0,6.0,290.45274000009204,26.0,5.0,0.0
3001017111.0,0.0,7.0,1.0,7.0,301.76798200000104,26.0,5.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,897.71438499997191,1.0,0.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,498.598004999963,1.0,0.0,1.0
3001020611.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,588.94221600007802,2.0,5.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,338.44778799993895,2.0,5.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,343.570967000005,2.0,5.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,1340.0961459999498,2.0,5.0,0.0
3001020611.0,0.0,5.0,1.0,5.0,1016.55277399993,2.0,5.0,2.0
3001020611.0,0.0,6.0,0.0,6.0,549.30398199996898,2.0,5.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,415.28124900003098,3.0,3.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,283.06441299992002,3.0,3.0,1.0
3001020611.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,354.780467000069,4.0,5.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,395.68181900005999,4.0,5.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,420.669871000086,4.0,5.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,1078.1827160000098,4.0,5.0,1.0
3001020611.0,1.0,5.0,1.0,0.0,1069.5824770000399,4.0,5.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,380.44005900007994,5.0,5.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,495.26714699993602,5.0,5.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,348.49545900010497,5.0,5.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,704.63188099995489,5.0,5.0,0.0
3001020611.0,0.0,5.0,1.0,5.0,1079.4885259999801,5.0,5.0,1.0
3001020611.0,1.0,6.0,1.0,0.0,796.33448000004068,5.0,5.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,454.64546800008094,8.0,5.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,706.02678799991679,8.0,5.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,378.51113900001099,8.0,5.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,398.40056299999605,8.0,5.0,0.0
3001020611.0,0.0,5.0,1.0,5.0,1969.4472539999899,8.0,5.0,1.0
3001020611.0,1.0,6.0,1.0,0.0,720.34648500016419,8.0,5.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,580.359689000034,12.0,5.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,596.93394300006719,12.0,5.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,343.04850500007007,12.0,5.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,1161.8353739997901,12.0,5.0,0.0
3001020611.0,0.0,5.0,1.0,5.0,1735.4977810000501,12.0,5.0,1.0
3001020611.0,1.0,6.0,1.0,0.0,271.1166500000669,12.0,5.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,2245.8854149999802,13.0,5.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,402.52579600019112,13.0,5.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,443.80461400010103,13.0,5.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,467.51327700008005,13.0,5.0,1.0
3001020611.0,1.0,5.0,1.0,0.0,1308.53459200011,13.0,5.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,284.603281999807,16.0,5.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,297.45949400012296,16.0,5.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,272.111453999969,16.0,5.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,277.53675300004903,16.0,5.0,0.0
3001020611.0,0.0,5.0,1.0,5.0,270.35610400003003,16.0,5.0,0.0
3001020611.0,0.0,6.0,1.0,6.0,375.06674299993398,16.0,5.0,0.0
3001020611.0,0.0,7.0,1.0,7.0,739.7191440002191,16.0,5.0,0.0
3001020611.0,0.0,8.0,1.0,8.0,881.65004300003591,16.0,5.0,2.0
3001020611.0,0.0,9.0,0.0,9.0,1655.2031030000799,16.0,5.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,611.6242750001669,19.0,3.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,349.02642600013695,19.0,3.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,487.35391899981596,19.0,3.0,2.0
3001020611.0,0.0,4.0,0.0,4.0,0.0,19.0,3.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,764.433456999996,21.0,3.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,395.41069300003113,21.0,3.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,417.70508300010101,21.0,3.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,312.74169099992804,21.0,3.0,2.0
3001020611.0,0.0,5.0,0.0,5.0,0.0,21.0,3.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,348.63793300019097,22.0,3.0,0.0
3001020611.0,1.0,2.0,1.0,0.0,0.0,22.0,3.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,422.03221399995499,23.0,5.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,664.05980999979897,23.0,5.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,426.31276399993112,23.0,5.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,1289.13765900006,23.0,5.0,0.0
3001020611.0,0.0,5.0,1.0,5.0,1944.4169159999094,23.0,5.0,2.0
3001020611.0,0.0,6.0,0.0,6.0,706.78158999999073,23.0,5.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,542.79740900005902,25.0,3.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,1897.8976249998102,25.0,3.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,553.9666940001099,25.0,3.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,337.61856199998903,25.0,3.0,0.0
3001020611.0,0.0,5.0,1.0,5.0,311.71708800002301,25.0,3.0,2.0
3001020611.0,0.0,6.0,0.0,6.0,0.0,25.0,3.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,632.02013800014413,26.0,3.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,648.33580599997708,26.0,3.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,549.9297209998989,26.0,3.0,1.0
3001020611.0,1.0,4.0,1.0,0.0,0.0,26.0,3.0,0.0
3001020611.0,0.0,1.0,0.0,1.0,615.56950299996106,28.0,5.0,0.0
3001020611.0,0.0,1.0,1.0,1.0,399.65687299991288,29.0,3.0,0.0
3001020611.0,0.0,2.0,1.0,2.0,233.42268700002896,29.0,3.0,0.0
3001020611.0,0.0,3.0,1.0,3.0,25.551266000093197,29.0,3.0,0.0
3001020611.0,0.0,4.0,1.0,4.0,379.86932799981287,29.0,3.0,0.0
3001020611.0,0.0,5.0,1.0,5.0,2189.9363189998003,29.0,3.0,0.0
3001020611.0,0.0,6.0,1.0,6.0,793.42325699985781,29.0,3.0,0.0
3001020611.0,0.0,7.0,1.0,7.0,796.32608199994991,29.0,3.0,1.0
3001020611.0,1.0,8.0,1.0,0.0,0.0,29.0,3.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,259.38261700002801,4.0,5.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,200.67838200020611,4.0,5.0,0.0
3001021711.0,0.0,3.0,1.0,3.0,236.38744500021903,4.0,5.0,1.0
3001021711.0,1.0,4.0,1.0,0.0,871.67182299981494,4.0,5.0,0.0
3001021711.0,0.0,1.0,1.0,1.0,266.43063700021196,5.0,5.0,0.0
3001021711.0,0.0,2.0,1.0,2.0,244.67456299999,5.0,5.0,0.0
