subj_idx,isblow,pump_idx,choice,reward,reaction_time,trial,HE,PCPP
787021.0,0.0,1.0,1.0,1.0,451.0,4.0,3.0,0.0
787021.0,0.0,2.0,1.0,2.0,397.0,4.0,3.0,0.0
787021.0,0.0,3.0,1.0,3.0,361.0,4.0,3.0,0.0
787021.0,0.0,4.0,1.0,4.0,495.0,4.0,3.0,0.0
787021.0,0.0,5.0,1.0,5.0,2522.0,4.0,3.0,0.0
787021.0,0.0,6.0,1.0,6.0,936.0,4.0,3.0,1.0
787021.0,1.0,7.0,1.0,0.0,454.0,4.0,3.0,0.0
787021.0,0.0,1.0,1.0,1.0,663.0,5.0,5.0,0.0
787021.0,0.0,2.0,1.0,2.0,167.0,5.0,5.0,0.0
787021.0,0.0,3.0,1.0,3.0,277.0,5.0,5.0,1.0
787021.0,1.0,4.0,1.0,0.0,455.0,5.0,5.0,0.0
787021.0,0.0,1.0,1.0,1.0,397.0,6.0,5.0,0.0
787021.0,0.0,2.0,1.0,2.0,186.0,6.0,5.0,0.0
787021.0,0.0,3.0,1.0,3.0,166.0,6.0,5.0,0.0
787021.0,0.0,4.0,1.0,4.0,239.0,6.0,5.0,0.0
787021.0,0.0,5.0,1.0,5.0,449.0,6.0,5.0,2.0
787021.0,0.0,6.0,0.0,6.0,316.0,6.0,5.0,0.0
787021.0,0.0,1.0,1.0,1.0,125.0,7.0,3.0,0.0
787021.0,0.0,2.0,1.0,2.0,242.0,7.0,3.0,0.0
787021.0,0.0,3.0,1.0,3.0,867.0,7.0,3.0,0.0
787021.0,0.0,4.0,1.0,4.0,692.0,7.0,3.0,0.0
787021.0,0.0,5.0,1.0,5.0,424.0,7.0,3.0,0.0
787021.0,0.0,6.0,1.0,6.0,383.0,7.0,3.0,1.0
787021.0,1.0,7.0,1.0,0.0,806.0,7.0,3.0,0.0
787021.0,0.0,1.0,1.0,1.0,485.0,8.0,5.0,0.0
787021.0,0.0,2.0,1.0,2.0,239.0,8.0,5.0,0.0
787021.0,0.0,3.0,1.0,3.0,114.0,8.0,5.0,0.0
787021.0,0.0,4.0,1.0,4.0,351.0,8.0,5.0,0.0
787021.0,0.0,5.0,1.0,5.0,735.0,8.0,5.0,1.0
787021.0,1.0,6.0,1.0,0.0,362.0,8.0,5.0,0.0
787021.0,0.0,1.0,1.0,1.0,759.0,9.0,5.0,0.0
787021.0,0.0,2.0,1.0,2.0,236.0,9.0,5.0,0.0
787021.0,0.0,3.0,1.0,3.0,290.0,9.0,5.0,0.0
787021.0,0.0,4.0,1.0,4.0,453.0,9.0,5.0,0.0
787021.0,0.0,5.0,1.0,5.0,1905.0,9.0,5.0,2.0
787021.0,0.0,6.0,0.0,6.0,426.0,9.0,5.0,0.0
787021.0,0.0,1.0,1.0,1.0,734.0,10.0,3.0,0.0
787021.0,0.0,2.0,1.0,2.0,376.0,10.0,3.0,0.0
787021.0,0.0,3.0,1.0,3.0,404.0,10.0,3.0,0.0
787021.0,0.0,4.0,1.0,4.0,449.0,10.0,3.0,1.0
787021.0,1.0,5.0,1.0,0.0,507.0,10.0,3.0,0.0
787021.0,0.0,1.0,1.0,1.0,263.0,11.0,5.0,0.0
787021.0,0.0,2.0,1.0,2.0,455.0,11.0,5.0,0.0
787021.0,0.0,3.0,1.0,3.0,2223.0,11.0,5.0,0.0
787021.0,0.0,4.0,1.0,4.0,867.0,11.0,5.0,2.0
787021.0,0.0,5.0,0.0,5.0,439.0,11.0,5.0,0.0
787021.0,0.0,1.0,1.0,1.0,897.0,12.0,3.0,0.0
787021.0,0.0,2.0,1.0,2.0,569.0,12.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,665.0,1.0,0.0,0.0
787411.0,0.0,2.0,1.0,2.0,631.0,1.0,0.0,0.0
787411.0,0.0,3.0,1.0,3.0,723.0,1.0,0.0,0.0
787411.0,0.0,4.0,1.0,4.0,512.0,1.0,0.0,0.0
787411.0,0.0,5.0,1.0,5.0,577.0,1.0,0.0,0.0
787411.0,0.0,6.0,1.0,6.0,558.0,1.0,0.0,2.0
787411.0,0.0,7.0,0.0,7.0,552.0,1.0,0.0,0.0
787411.0,0.0,1.0,1.0,1.0,564.0,2.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,458.0,2.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,530.0,2.0,3.0,0.0
787411.0,0.0,4.0,1.0,4.0,655.0,2.0,3.0,0.0
787411.0,0.0,5.0,1.0,5.0,734.0,2.0,3.0,0.0
787411.0,0.0,6.0,1.0,6.0,540.0,2.0,3.0,2.0
787411.0,0.0,7.0,0.0,7.0,677.0,2.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,590.0,3.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,632.0,3.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,665.0,3.0,3.0,0.0
787411.0,0.0,4.0,1.0,4.0,985.0,3.0,3.0,0.0
787411.0,0.0,5.0,1.0,5.0,627.0,3.0,3.0,0.0
787411.0,0.0,6.0,1.0,6.0,383.0,3.0,3.0,2.0
787411.0,0.0,7.0,0.0,7.0,708.0,3.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,773.0,4.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,527.0,4.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,599.0,4.0,3.0,0.0
787411.0,0.0,4.0,1.0,4.0,433.0,4.0,3.0,0.0
787411.0,0.0,5.0,1.0,5.0,761.0,4.0,3.0,2.0
787411.0,0.0,6.0,0.0,6.0,712.0,4.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,682.0,5.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,475.0,5.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,528.0,5.0,3.0,0.0
787411.0,0.0,4.0,1.0,4.0,497.0,5.0,3.0,0.0
787411.0,0.0,5.0,1.0,5.0,647.0,5.0,3.0,2.0
787411.0,0.0,6.0,0.0,6.0,673.0,5.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,837.0,6.0,3.0,0.0
787411.0,0.0,2.0,1.0,2.0,633.0,6.0,3.0,0.0
787411.0,0.0,3.0,1.0,3.0,874.0,6.0,3.0,0.0
787411.0,0.0,4.0,1.0,4.0,840.0,6.0,3.0,0.0
787411.0,0.0,5.0,1.0,5.0,625.0,6.0,3.0,1.0
787411.0,1.0,6.0,1.0,0.0,716.0,6.0,3.0,0.0
787411.0,0.0,1.0,1.0,1.0,1105.0,7.0,5.0,0.0
787411.0,0.0,2.0,1.0,2.0,1017.0,7.0,5.0,0.0
